player,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,timer,is_round_over,up,down,left,right,A,B,X,Y,start,select,L,R,p1_move_0,p1_move_1,p1_move_2,p1_move_3,p1_move_4,p1_move_5,p2_move_0,p2_move_1,p2_move_2,p2_move_3,p2_move_4,p2_move_5
1,4,100,173,117,0,0,2,100,233,192,0,0,120,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
1,0,100,324,192,0,0,4,84,139,192,0,0,67,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
1,6,100,176,194,0,0,7,100,343,192,0,0,14,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,213,128,0,0,0,100,370,192,0,0,120,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,3,100,156,189,0,0,7,100,278,183,0,0,81,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1,10,100,426,138,0,0,9,100,177,192,0,0,48,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
1,0,100,383,194,0,0,4,100,177,132,0,0,38,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
1,0,100,202,172,0,0,0,100,354,192,0,0,120,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2,0,100,286,135,0,0,4,84,129,192,0,0,37,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
2,4,93,213,193,0,0,4,100,203,181,0,0,63,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1
1,4,100,246,176,0,0,4,100,278,120,0,0,116,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,259,194,0,0,0,100,410,170,0,0,86,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1,0,100,264,174,0,0,0,100,344,192,0,0,5,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,104,194,0,0,0,100,399,187,0,0,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,8,17,32,176,0,0,1,100,94,175,0,0,18,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,3,100,130,194,0,0,7,100,296,181,0,0,85,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
2,0,100,301,192,0,0,4,84,141,192,0,0,87,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
1,6,95,59,192,0,0,7,100,174,192,0,0,82,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
1,10,100,106,183,0,0,9,100,313,192,0,0,120,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,6,100,109,192,0,0,7,100,277,192,0,0,115,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
2,4,96,173,192,0,0,4,100,220,172,0,0,101,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0,63,348,192,0,0,4,65,348,192,0,0,118,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,10,14,41,194,0,0,9,100,207,178,0,0,47,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1
2,3,100,236,178,0,0,7,100,303,192,0,0,117,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,1,100,198,194,0,0,2,100,367,192,0,0,49,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,6,100,42,194,0,0,7,100,183,192,0,0,17,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,0,100,321,119,0,0,4,90,125,192,0,0,34,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
1,3,100,216,194,0,0,7,100,306,179,0,0,92,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1
1,4,42,191,183,0,0,2,97,267,175,0,0,83,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,1,100,248,178,0,0,2,100,399,190,0,0,75,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
2,0,88,353,192,0,0,4,84,167,192,0,0,50,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,6,100,93,194,0,0,7,100,256,192,0,0,19,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
1,8,100,259,192,0,0,1,100,359,192,0,0,71,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2,4,100,155,192,0,0,4,100,279,192,0,0,105,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,66,389,192,0,0,4,84,200,146,0,0,37,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,3,100,138,188,0,0,7,100,306,192,0,0,114,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
1,0,0,352,194,0,0,0,100,203,189,0,0,16,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1
2,0,100,394,183,0,0,4,100,229,136,0,0,35,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0
2,3,100,116,185,0,0,7,100,325,192,0,0,79,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,10,100,100,190,0,0,5,100,116,191,0,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
1,10,100,189,194,0,0,5,100,240,192,0,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
1,0,94,250,192,0,0,0,100,438,192,0,0,99,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,8,15,55,192,0,0,1,100,140,192,0,0,96,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
1,8,100,79,191,0,0,1,100,248,192,0,0,81,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,4,100,185,194,0,0,2,100,243,185,0,0,11,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,10,100,142,187,0,0,5,100,299,192,0,0,87,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,277,192,0,0,0,100,398,192,0,0,117,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,10,100,136,169,0,0,5,100,346,187,0,0,71,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
1,6,95,59,188,0,0,7,100,174,192,0,0,84,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
2,0,100,381,176,0,0,4,100,290,120,0,0,70,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
1,6,99,124,184,0,0,7,100,202,192,0,0,14,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
1,0,60,231,194,0,0,0,100,282,189,0,0,79,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
1,1,100,219,189,0,0,2,100,401,189,0,0,78,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1
1,0,100,307,173,0,0,0,100,425,192,0,0,112,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
1,4,100,155,192,0,0,4,100,209,185,0,0,114,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
1,0,100,290,193,0,0,4,100,219,187,0,0,30,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,69,330,194,0,0,4,61,208,192,0,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
1,0,26,215,194,0,0,0,100,339,182,0,0,100,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1
1,8,100,205,194,0,0,1,100,85,192,0,0,51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
2,0,100,409,192,0,0,4,100,267,192,0,0,118,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,24,423,173,0,0,4,63,214,192,0,0,17,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
2,4,100,94,185,0,0,4,100,179,192,0,0,87,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
1,1,100,186,185,0,0,2,100,327,192,0,0,70,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,8,79,66,192,0,0,1,100,196,192,0,0,114,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,4,96,294,194,0,0,2,100,247,120,0,0,96,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
1,6,100,63,186,0,0,7,100,216,192,0,0,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,395,194,0,0,4,82,227,139,0,0,56,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
1,0,100,306,189,0,0,4,90,187,192,0,0,38,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
2,3,100,154,192,0,0,7,100,298,183,0,0,48,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
1,10,27,432,44,0,0,9,69,388,98,0,0,108,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,3,100,160,194,0,0,7,100,313,192,0,0,23,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
1,10,100,114,181,0,0,5,100,85,183,0,0,22,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
2,0,100,453,194,0,0,4,100,241,190,0,0,72,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,1,100,213,192,0,0,2,100,374,192,0,0,120,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,10,94,61,192,0,0,9,100,258,192,0,0,114,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,167,192,0,0,0,100,298,130,0,0,120,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
1,4,46,171,192,0,0,2,100,259,192,0,0,105,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1
1,10,100,173,186,0,0,5,100,276,192,0,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
1,0,21,421,187,0,0,4,63,214,188,0,0,38,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
1,1,100,259,194,0,0,2,100,383,192,0,0,5,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,8,17,87,193,0,0,1,100,172,192,0,0,33,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
1,6,100,110,192,0,0,7,100,272,192,0,0,112,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,10,100,159,182,0,0,5,100,280,177,0,0,59,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2,0,100,346,192,0,0,4,81,129,177,0,0,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1,8,79,101,160,0,0,1,100,196,192,0,0,120,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,0,88,363,192,0,0,4,84,160,192,0,0,51,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,34,420,181,0,0,4,60,205,166,0,0,110,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,6,100,67,192,0,0,7,100,207,192,0,0,102,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
1,10,94,154,174,0,0,9,46,98,107,0,0,55,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,67,278,180,0,0,4,92,386,181,0,0,115,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,38,323,187,0,0,0,100,266,135,0,0,114,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
1,0,100,300,122,0,0,4,84,139,192,0,0,68,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2,0,24,423,186,0,0,4,63,214,192,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
2,0,24,423,178,0,0,4,63,214,192,0,0,17,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,30,192,192,0,0,0,100,283,130,0,0,83,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
1,6,100,188,190,0,0,7,100,338,192,0,0,66,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,0,100,315,122,0,0,4,95,100,192,0,0,11,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,10,24,47,186,0,0,9,100,238,186,0,0,114,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,10,100,187,190,0,0,5,100,353,192,0,0,39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
1,3,100,222,189,0,0,7,100,294,190,0,0,51,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,4,100,203,192,0,0,4,100,238,167,0,0,120,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
1,0,68,406,194,0,0,4,72,138,192,0,0,54,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,0,100,218,192,0,0,4,84,291,192,0,0,85,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,392,194,0,0,4,100,193,192,0,0,88,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,6,100,110,192,0,0,7,100,257,192,0,0,112,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
1,4,2,208,110,0,0,2,74,154,121,0,0,91,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
1,4,44,172,193,0,0,2,100,245,192,0,0,15,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,10,13,83,192,0,0,9,100,232,192,0,0,96,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1,6,100,238,194,0,0,7,100,378,175,0,0,96,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
1,0,72,428,194,0,0,4,54,294,128,0,0,117,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1
1,0,100,221,194,0,0,0,100,371,179,0,0,52,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
2,10,10,120,194,0,0,9,100,50,178,0,0,47,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
1,4,100,200,179,0,0,2,100,266,190,0,0,89,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
1,6,100,123,182,0,0,7,100,292,121,0,0,41,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
1,6,100,170,188,0,0,7,100,202,167,0,0,103,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
1,0,30,396,188,0,0,4,54,241,191,0,0,105,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
1,3,100,126,192,0,0,7,100,307,192,0,0,102,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
1,4,52,166,192,0,0,4,94,111,166,0,0,86,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,100,157,161,0,0,0,100,389,192,0,0,42,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1,10,100,211,190,0,0,5,100,340,192,0,0,106,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,319,192,0,0,0,100,450,192,0,0,104,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
1,4,100,210,181,0,0,4,100,237,160,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1
2,4,97,165,190,0,0,4,100,245,173,0,0,28,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,10,21,90,194,0,0,9,100,243,186,0,0,113,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,30,235,170,0,0,0,100,306,192,0,0,89,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
1,0,100,397,181,0,0,4,100,187,121,0,0,104,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1
1,4,75,153,194,0,0,2,100,287,192,0,0,91,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,6,100,143,192,0,0,7,100,214,192,0,0,120,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,10,100,187,192,0,0,5,100,282,192,0,0,120,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1,4,100,111,194,0,0,4,100,178,188,0,0,34,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,29,181,181,0,0,0,100,292,192,0,0,96,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,8,100,127,194,0,0,1,100,235,192,0,0,49,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,0,66,379,178,0,0,4,63,213,192,0,0,32,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,8,49,74,183,0,0,1,100,191,192,0,0,70,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
1,4,100,201,187,0,0,4,100,230,182,0,0,99,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,6,100,123,191,0,0,7,100,291,192,0,0,45,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,10,100,177,192,0,0,9,100,324,192,0,0,120,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1
1,10,100,148,192,0,0,5,100,74,142,0,0,103,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
1,10,100,145,194,0,0,5,100,176,148,0,0,103,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0
1,0,100,197,192,0,0,4,84,293,192,0,0,85,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,8,74,74,194,0,0,1,100,181,181,0,0,107,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,373,190,0,0,4,100,168,192,0,0,80,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
2,0,100,407,192,0,0,4,100,207,151,0,0,114,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
1,0,100,408,192,0,0,4,100,301,118,0,0,119,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,10,66,194,194,0,0,9,100,18,181,0,0,67,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
1,6,99,47,194,0,0,7,100,212,192,0,0,56,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
1,10,100,179,191,0,0,9,100,290,183,0,0,84,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1
1,10,100,158,194,0,0,5,100,76,192,0,0,18,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,10,94,89,192,0,0,9,100,255,192,0,0,115,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,408,192,0,0,4,100,317,166,0,0,120,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1
1,8,8,64,194,0,0,1,100,125,192,0,0,18,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1,4,100,102,162,0,0,4,100,168,192,0,0,119,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0
2,0,66,332,192,0,0,4,84,392,192,0,0,37,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,4,100,136,185,0,0,4,100,134,171,0,0,39,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
1,6,100,109,192,0,0,7,100,277,192,0,0,113,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
1,0,66,383,192,0,0,4,84,180,192,0,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2,4,93,395,194,0,0,4,98,219,156,0,0,89,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
1,10,100,134,193,0,0,5,100,86,192,0,0,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
2,0,85,368,152,0,0,4,75,169,184,0,0,112,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
2,10,94,158,194,0,0,9,100,37,189,0,0,111,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
1,4,98,155,194,0,0,2,100,287,192,0,0,50,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
1,10,100,415,146,0,0,9,100,149,192,0,0,120,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
2,0,100,285,147,0,0,4,100,300,192,0,0,120,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
2,4,54,147,194,0,0,4,96,151,177,0,0,27,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1
1,0,100,238,162,0,0,0,100,354,192,0,0,120,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2,4,100,415,142,0,0,4,100,165,192,0,0,120,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,411,156,0,0,4,100,189,133,0,0,113,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
1,10,95,155,173,0,0,5,100,272,192,0,0,114,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2,0,66,389,192,0,0,4,84,180,192,0,0,38,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
1,0,2,176,192,0,0,0,100,238,192,0,0,82,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2,0,100,386,192,0,0,4,100,178,192,0,0,98,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,4,46,171,164,0,0,2,100,259,192,0,0,112,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1,10,13,195,192,0,0,9,100,55,176,0,0,89,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
1,4,100,412,147,0,0,4,100,111,192,0,0,119,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,285,147,0,0,4,100,308,192,0,0,120,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,100,226,192,0,0,0,100,327,192,0,0,120,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
1,0,100,276,191,0,0,4,87,340,192,0,0,98,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
